1,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
4280,14/01/2020,14,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4281,13/01/2020,13,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4282,12/01/2020,12,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4283,11/01/2020,11,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4284,10/01/2020,10,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4285,09/01/2020,9,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4286,08/01/2020,8,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4287,07/01/2020,7,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4288,06/01/2020,6,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4289,05/01/2020,5,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4290,04/01/2020,4,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4291,03/01/2020,3,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4292,02/01/2020,2,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4293,01/01/2020,1,1,2020,0,0,Croatia,HR,HRV,4089400,Europe
4294,31/12/2019,31,12,2019,0,0,Croatia,HR,HRV,4089400,Europe
4295,23/05/2020,23,5,2020,8,1,Cuba,CU,CUB,11338138,America
4296,22/05/2020,22,5,2020,8,1,Cuba,CU,CUB,11338138,America
4297,21/05/2020,21,5,2020,13,0,Cuba,CU,CUB,11338138,America
4298,20/05/2020,20,5,2020,6,0,Cuba,CU,CUB,11338138,America
4299,19/05/2020,19,5,2020,9,0,Cuba,CU,CUB,11338138,America
4300,18/05/2020,18,5,2020,10,0,Cuba,CU,CUB,11338138,America
4301,17/05/2020,17,5,2020,22,0,Cuba,CU,CUB,11338138,America
4302,16/05/2020,16,5,2020,10,0,Cuba,CU,CUB,11338138,America
4303,15/05/2020,15,5,2020,20,0,Cuba,CU,CUB,11338138,America
4304,14/05/2020,14,5,2020,6,1,Cuba,CU,CUB,11338138,America
4305,13/05/2020,13,5,2020,21,1,Cuba,CU,CUB,11338138,America
4306,12/05/2020,12,5,2020,17,0,Cuba,CU,CUB,11338138,America
4307,11/05/2020,11,5,2020,12,3,Cuba,CU,CUB,11338138,America
4308,10/05/2020,10,5,2020,13,0,Cuba,CU,CUB,11338138,America
4309,09/05/2020,9,5,2020,12,1,Cuba,CU,CUB,11338138,America
4310,08/05/2020,8,5,2020,26,4,Cuba,CU,CUB,11338138,America
4311,07/05/2020,7,5,2020,18,0,Cuba,CU,CUB,11338138,America
4312,06/05/2020,6,5,2020,17,0,Cuba,CU,CUB,11338138,America
4313,05/05/2020,5,5,2020,19,2,Cuba,CU,CUB,11338138,America
4314,04/05/2020,4,5,2020,38,1,Cuba,CU,CUB,11338138,America
4315,03/05/2020,3,5,2020,74,2,Cuba,CU,CUB,11338138,America
4316,02/05/2020,2,5,2020,36,3,Cuba,CU,CUB,11338138,America
4317,01/05/2020,1,5,2020,34,3,Cuba,CU,CUB,11338138,America
4318,30/04/2020,30,4,2020,30,0,Cuba,CU,CUB,11338138,America
4319,29/04/2020,29,4,2020,48,2,Cuba,CU,CUB,11338138,America
4320,28/04/2020,28,4,2020,20,2,Cuba,CU,CUB,11338138,America
4321,27/04/2020,27,4,2020,32,3,Cuba,CU,CUB,11338138,America
4322,26/04/2020,26,4,2020,52,2,Cuba,CU,CUB,11338138,America
4323,25/04/2020,25,4,2020,50,6,Cuba,CU,CUB,11338138,America
4324,24/04/2020,24,4,2020,46,3,Cuba,CU,CUB,11338138,America
4325,23/04/2020,23,4,2020,52,2,Cuba,CU,CUB,11338138,America
4326,22/04/2020,22,4,2020,50,2,Cuba,CU,CUB,11338138,America
4327,21/04/2020,21,4,2020,52,2,Cuba,CU,CUB,11338138,America
4328,20/04/2020,20,4,2020,49,2,Cuba,CU,CUB,11338138,America
4329,19/04/2020,19,4,2020,63,1,Cuba,CU,CUB,11338138,America
4330,18/04/2020,18,4,2020,61,4,Cuba,CU,CUB,11338138,America
4331,17/04/2020,17,4,2020,48,3,Cuba,CU,CUB,11338138,America
4332,16/04/2020,16,4,2020,48,3,Cuba,CU,CUB,11338138,America
4333,15/04/2020,15,4,2020,40,0,Cuba,CU,CUB,11338138,America
4334,14/04/2020,14,4,2020,57,3,Cuba,CU,CUB,11338138,America
4335,13/04/2020,13,4,2020,49,2,Cuba,CU,CUB,11338138,America
4336,12/04/2020,12,4,2020,56,1,Cuba,CU,CUB,11338138,America
4337,11/04/2020,11,4,2020,49,0,Cuba,CU,CUB,11338138,America
4338,10/04/2020,10,4,2020,58,3,Cuba,CU,CUB,11338138,America
4339,09/04/2020,9,4,2020,61,1,Cuba,CU,CUB,11338138,America
4340,08/04/2020,8,4,2020,46,2,Cuba,CU,CUB,11338138,America
4341,07/04/2020,7,4,2020,30,1,Cuba,CU,CUB,11338138,America
4342,06/04/2020,6,4,2020,32,2,Cuba,CU,CUB,11338138,America
4343,05/04/2020,5,4,2020,19,0,Cuba,CU,CUB,11338138,America
4344,04/04/2020,4,4,2020,36,0,Cuba,CU,CUB,11338138,America
4345,03/04/2020,3,4,2020,21,0,Cuba,CU,CUB,11338138,America
4346,02/04/2020,2,4,2020,26,0,Cuba,CU,CUB,11338138,America
4347,01/04/2020,1,4,2020,16,2,Cuba,CU,CUB,11338138,America
4348,31/03/2020,31,3,2020,31,1,Cuba,CU,CUB,11338138,America
4349,30/03/2020,30,3,2020,20,0,Cuba,CU,CUB,11338138,America
4350,29/03/2020,29,3,2020,39,1,Cuba,CU,CUB,11338138,America
4351,28/03/2020,28,3,2020,13,0,Cuba,CU,CUB,11338138,America
4352,27/03/2020,27,3,2020,10,1,Cuba,CU,CUB,11338138,America
4353,26/03/2020,26,3,2020,9,0,Cuba,CU,CUB,11338138,America
4354,25/03/2020,25,3,2020,8,0,Cuba,CU,CUB,11338138,America
4355,24/03/2020,24,3,2020,5,0,Cuba,CU,CUB,11338138,America
4356,23/03/2020,23,3,2020,10,0,Cuba,CU,CUB,11338138,America
4357,22/03/2020,22,3,2020,4,0,Cuba,CU,CUB,11338138,America
4358,21/03/2020,21,3,2020,5,0,Cuba,CU,CUB,11338138,America
4359,20/03/2020,20,3,2020,5,0,Cuba,CU,CUB,11338138,America
4360,19/03/2020,19,3,2020,4,1,Cuba,CU,CUB,11338138,America
4361,18/03/2020,18,3,2020,3,0,Cuba,CU,CUB,11338138,America
4362,15/03/2020,15,3,2020,0,0,Cuba,CU,CUB,11338138,America
4363,14/03/2020,14,3,2020,1,0,Cuba,CU,CUB,11338138,America
4364,12/03/2020,12,3,2020,3,0,Cuba,CU,CUB,11338138,America
4365,23/05/2020,23,5,2020,0,0,Curaçao,CW,CUW,159849,America
4366,22/05/2020,22,5,2020,0,0,Curaçao,CW,CUW,159849,America
4367,21/05/2020,21,5,2020,0,0,Curaçao,CW,CUW,159849,America
4368,20/05/2020,20,5,2020,0,0,Curaçao,CW,CUW,159849,America
